Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(43).pdf,33336A,SynerChi Oranges & Lemon (Org) 1x330ml,3,3,0,3.0,0,3.0,1,3.0,3.0,3.32,1.54,1.54,1.06,4.63,✓,,
Invoice(43).pdf,33338A,SynerChi Raspberry & Rosehip (Org) 1x330ml,4,4,0,4.0,0,4.0,1,4.0,4.0,3.32,1.54,1.54,1.42,6.18,✓,,
Invoice(43).pdf,39397A,SynerChi Pear with Matcha Tea (Org) 1x330ml,4,4,0,4.0,0,4.0,1,4.0,4.0,3.32,1.54,1.54,1.42,6.18,✓,,
Invoice(43).pdf,46711A,SynerChi Coconut & Pineapple (Org) 1x330ml,6,6,0,6.0,0,6.0,1,6.0,6.0,3.32,1.54,1.54,2.13,9.27,✓,,
Invoice(43).pdf,14167A,Taifun Grill Sausages (Org) 6x250g,0/3,0/3,0.0,3.0,0.0,3.0,6,3.0,3.0,6.33,27.11,4.52,0.00,13.55,✓,,
Invoice(43).pdf,38903A,Taifun FeTo Natural (Org) Fermented 6x200g,0/2,0/2,0.0,2.0,0.0,2.0,6,2.0,2.0,5.37,19.55,3.26,0.00,6.52,✓,,
Invoice(43).pdf,45357B,Together Health OceanPure Magnesium 1x30Caps,2,2,0,2.0,0,2.0,1,2.0,2.0,8.38,4.92,4.92,1.33,9.85,✓,,
Invoice(43).pdf,45363B,Together Health Wholevit Stress Aid Complex 1x30Caps,2,2,0,2.0,0,2.0,1,2.0,2.0,13.98,8.21,8.21,2.22,16.42,✓,,
Invoice(43).pdf,49836A,Together Health Lion's Mane Mushroom (Org) 1x60caps,2,2,0,2.0,0,2.0,1,2.0,2.0,31.32,18.40,18.40,4.97,36.80,✓,,
Invoice(43).pdf,36785A,True Natural GoodneCsacao Powder (Org) 1x120g,5,5,0,5.0,0,5.0,1,5.0,5.0,5.23,3.74,3.74,0.00,18.69,✓,,
Invoice(43).pdf,36786A,True Natural GoodneCsacao Powder (Org) 1x220g,6,6,0,6.0,0,6.0,1,6.0,6.0,8.14,5.81,5.81,0.00,34.87,✓,,
Invoice(43).pdf,37962B,True Natural GoodneBsee Pollen 1x200g,2,2,0,2.0,0,2.0,1,2.0,2.0,12.29,8.78,8.78,0.00,17.56,✓,,
Invoice(43).pdf,37963A,True Natural GoodneCsoconut Flour (Org) 1x250g,2,2,0,2.0,0,2.0,1,2.0,2.0,3.15,2.25,2.25,0.00,4.50,✓,,
Invoice(43).pdf,46574A,True Natural GoodneRsice Protein (Org) 1x250g,4,4,0,4.0,0,4.0,1,4.0,4.0,8.09,5.09,5.09,2.75,20.36,✓,,
Invoice(43).pdf,50434A,Ucha Kombucha Ginger Kombucha (Org) 1x350ml,2,2,0,2.0,0,2.0,1,2.0,2.0,3.00,1.74,1.74,0.80,3.48,✓,,
Invoice(43).pdf,23016B,Urtekram Soft Wild Rose Body Lotion 6x245ml,0/2,0/2,0.0,2.0,0.0,2.0,6,2.0,2.0,14.09,45.83,7.64,3.51,15.28,✓,,
Invoice(43).pdf,49361B,Virtue Brush Bamboo Comb 1x1,1,1,0,1.0,0,1.0,1,1.0,1.0,3.07,1.67,1.67,0.38,1.67,✓,,
Invoice(43).pdf,50939A,Vivani Organic ChocoChoco Dragées Cranberry (Org) 8x75g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,5.32,24.74,3.09,5.69,24.74,✓,,
Invoice(43).pdf,40186B,Wild Nutrition *EM* Daily Multi Nutrient for Men 1x60caps,2,2,0,2.0,0,2.0,1,2.0,2.0,46.69,22.61,22.61,6.11,45.23,✓,,
Invoice(43).pdf,23580A,Yogi Tea Ginger (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(43).pdf,51138A,Yogi Tea Mango Chai Tea (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(43).pdf,51139A,Yogi Tea Blood Orange Tea (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(43).pdf,51140A,Yogi Tea Happy Belly Tea (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(43).pdf,46184A,Avalon Organics Biotin B-Complex Shampoo (Org) TEMP 1x414ml,1,0,0,1.0,0,0.0,1,1.0,0.0,15.03,8.15,8.15,0.00,0.00,✓,,
Invoice(43).pdf,51142A,Booja-Booja Orange Scrunch Chocolate Wonders (Or 8x65g,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,4.35,20.19,2.52,0.00,0.00,✓,,
Invoice(43).pdf,47461A,Clearspring Coconut Blossom Syrup (Org) 6x300g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,5.75,24.66,4.11,0.00,0.00,✓,,
Invoice(43).pdf,40334B,Doves Farm White Bread Mix Gluten Free 4x500g,1/0,0/0,1.0,0.0,0.0,0.0,4,4.0,0.0,4.81,13.75,3.44,0.00,0.00,✓,,
Invoice(43).pdf,20401B,Ecoleaf Washing Up Liquid 6x1L,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,4.82,16.80,2.80,0.00,0.00,✓,,
Invoice(43).pdf,50793A,Montezumas Dark Choc Buttons 74% (Org) 8x120g,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,7.14,33.17,4.15,0.00,0.00,✓,,
Invoice(43).pdf,38604B,Natures Aid (*EM*) 33% Xtra Lysine 1000mg 1x(60+20),1,0,0,1.0,0,0.0,1,1.0,0.0,12.71,6.72,6.72,0.00,0.00,✓,,
Invoice(43).pdf,48034A,Naturli Vegan Butter Spreadable GF (Org) 16x450g,0/4,0/0,0.0,4.0,0.0,0.0,16,4.0,0.0,5.17,59.07,3.69,0.00,0.00,✓,,
Invoice(43).pdf,36158B,ProVen Probiotics Delisted A-Z Multivitamin & Mineral w CQ10 (C 1x30caps,2,0,0,2.0,0,0.0,1,2.0,0.0,9.74,5.72,5.72,0.00,0.00,✓,,
Invoice(43).pdf,49593A,True Natural GoodneAsshwagandha Powder (Org) 1x250g,2,0,0,2.0,0,0.0,1,2.0,0.0,8.34,5.96,5.96,0.00,0.00,✓,,
Invoice(42).pdf,14616B,Atlantic Aromatics Winter Magic (Org) 5ml 3x5ml,1/0,1/0,1.0,0.0,1.0,0.0,3,3.0,3.0,4.71,7.65,2.55,1.76,7.65,✓,,
Invoice(42).pdf,26582B,BEE Health Propolis Lozenges 1x114g,2,2,0,2.0,0,2.0,1,2.0,2.0,3.36,1.82,1.82,0.84,3.64,✓,,
Invoice(42).pdf,49122A,Biona Tofu Mini Burgers (Org) 4x250g,0/2,0/2,0.0,2.0,0.0,2.0,4,2.0,2.0,5.37,13.04,3.26,0.00,6.52,✓,,
Invoice(42).pdf,40249A,Dr. Bronner Baby-Mild Castile Liquid Soap (Org) 1x946ml,2,2,0,2.0,0,2.0,1,2.0,2.0,28.94,15.69,15.69,7.22,31.38,✓,,
Invoice(42).pdf,46053B,Ecover Concentrated Bio Laundry Liquid 1x15L,1,1,0,1.0,0,1.0,1,1.0,1.0,156.07,90.63,90.63,20.84,90.63,✓,,
Invoice(42).pdf,35029B,IND Prepacks Non OBrgeetroot Powder 1x250g,1,1,0,1.0,0,1.0,1,1.0,1.0,8.69,5.80,5.80,0.00,5.80,✓,,
Invoice(42).pdf,49813B,Ocean Saver Dishwasher EcoTabs 8x30Tabs,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,12.44,53.94,6.74,12.41,53.94,✓,,
Invoice(42).pdf,50835B,Ocean Saver Laundry EcoCaps Non-Bio 5x30Caps,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,13.17,35.68,7.14,8.21,35.68,✓,,
Invoice(42).pdf,51186B,Ocean Saver Laundry EcoSheets Non-Bio 1x30Sheets,1,1,0,1.0,0,1.0,1,1.0,1.0,9.95,5.39,5.39,1.24,5.39,✓,,
Invoice(42).pdf,18113B,IND POS Tofu Leaflet 1x20,0/1,0/1,0.0,1.0,0.0,1.0,1,1.0,1.0,N/A,1.50,0.07,0.02,0.07,✗,No matching calculation,
Invoice(42).pdf,12147A,Yogi Tea Breathe Deep Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,12150A,Yogi Tea Choco Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,12152A,Yogi Tea Classic Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.01,1.83,0.00,11.01,✓,,
Invoice(42).pdf,12166A,Yogi Tea Stomach Ease Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,12169A,Yogi Tea Throat Comfort Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,12170A,Yogi Tea Women's Balance Teabags (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,23579A,Yogi Tea Ginger Orange/Vanilla (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,27250A,Yogi Tea Choco Chai 8x90g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,3.67,16.80,2.10,0.00,16.80,✓,,
Invoice(42).pdf,27251A,Yogi Tea Classic Chai 8x90g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,3.67,16.80,2.10,0.00,16.80,✓,,
Invoice(42).pdf,31239A,Yogi Tea Positive Energy Cran Hibiscus (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,38493A,Yogi Tea Immune Support (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.01,1.83,0.00,11.01,✓,,
Invoice(42).pdf,48422A,Yogi Tea Soul Balm (Org) 6x17Bags,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,48579A,Yogi Tea Turmeric Chai (Org) 8x90g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,3.67,16.80,2.10,0.00,16.80,✓,,
Invoice(42).pdf,49479A,Yogi Tea Ashwagandha (Org) 6x17Bgas,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.42,11.74,1.96,0.00,11.74,✓,,
Invoice(42).pdf,26580B,BEE Health Propolis Cream 1x30ml,1,0,0,1.0,0,0.0,1,1.0,0.0,5.16,2.80,2.80,0.00,0.00,✓,,
Invoice(42).pdf,42651B,BEE Health Propolis Throat Spray 1x50ml,2,0,0,2.0,0,0.0,1,2.0,0.0,8.18,4.43,4.43,0.00,0.00,✓,,
Invoice(42).pdf,36158B,ProVen Probiotics Delisted A-Z Multivitamin & Mineral w CQ10 (C 1x30caps,2,0,0,2.0,0,0.0,1,2.0,0.0,9.74,5.72,5.72,0.00,0.00,✓,,
