Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(33).pdf,23168B,Urtekram Soft Wild Rose Body Wash 6x200ml,0/2,0/2,0.0,2.0,0.0,2.0,6,2.0,2.0,10.82,35.19,5.86,2.70,11.73,✓,,
Invoice(33).pdf,50895A,Vivani Organic ChocoLemon Cheesecake Bar (Org) 18x40g,1/0,1/0,1.0,0.0,1.0,0.0,18,18.0,18.0,1.99,20.79,1.16,4.78,20.79,✓,,
Invoice(33).pdf,44776A,Wexford Home PreseOrvrange Marmalade (Org) 6x230g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,4.41,18.90,3.15,0.00,18.90,✓,,
Invoice(33).pdf,48959B,Wild Men's Fresh Cotton & Sea Salt 8x40g,0/1,0/1,0.0,1.0,0.0,1.0,8,1.0,1.0,8.79,40.83,5.10,1.17,5.10,✓,,
Invoice(33).pdf,48960B,Wild Men's Mint & Aloe Vera 8x40g,0/3,0/3,0.0,3.0,0.0,3.0,8,3.0,3.0,8.79,40.83,5.10,3.52,15.31,✓,,
Invoice(33).pdf,28760A,Wild Irish Sea Veg Seaweed Bath 5x200g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,12.05,35.00,7.00,8.05,35.00,✓,,
Invoice(33).pdf,48420B,Zaytoun Olive Oil Soap Collection 1x(4x100g),1,1,0,1.0,0,1.0,4,1.0,1.0,23.90,13.88,13.88,3.19,13.88,✓,,
Invoice(33).pdf,23570A,Amisa Pure Porridge Oats GF (Org) 6x325g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,3.47,14.85,2.48,0.00,0.00,✓,,
Invoice(33).pdf,13206B,Avalon Organics Rosemary Shampoo 1x325ml,2,0,0,2.0,0,0.0,1,2.0,0.0,12.52,6.79,6.79,0.00,0.00,✓,,
Invoice(33).pdf,27001A,Biona Elderberry Super Juice 100% Pure (Or 6x330ml,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,5.83,20.31,3.38,0.00,0.00,✓,,
Invoice(33).pdf,11101A,Doves Farm Plain White Flour (Org) 5x1kg,1/0,0/0,1.0,0.0,0.0,0.0,5,5.0,0.0,2.46,7.47,1.49,0.00,0.00,✓,,
Invoice(33).pdf,43665A,Doves Farm Apple Oatbars Sultanas (Org) GF 18x35g,1/0,0/0,1.0,0.0,0.0,0.0,18,18.0,0.0,0.98,11.08,0.62,0.00,0.00,✓,,
Invoice(33).pdf,46769A,Doves Farm Fruit & Fibre Flakes GF (Org) 5x375g,1/0,0/0,1.0,0.0,0.0,0.0,5,5.0,0.0,5.06,18.06,3.61,0.00,0.00,✓,,
Invoice(33).pdf,50176A,Doves Farm Foods Cranberry Oat Bar GF (Org) 18x35g,1/0,0/0,1.0,0.0,0.0,0.0,18,18.0,0.0,0.98,11.08,0.62,0.00,0.00,✓,,
Invoice(33).pdf,19201B,Eco Bath Co Natural Sisal Nail Brush 1x1,3,0,0,3.0,0,0.0,1,3.0,0.0,4.25,2.30,2.30,0.00,0.00,✓,,
Invoice(33).pdf,19206B,Eco Bath Co Epsom Salt Bath Soak - Balance 1x1kg,2,0,0,2.0,0,0.0,1,2.0,0.0,11.38,6.17,6.17,0.00,0.00,✓,,
Invoice(33).pdf,51172B,Feel Complete Cayenne & Paprika Sea Salt 1x80g,1,0,0,1.0,0,0.0,1,1.0,0.0,8.36,5.97,5.97,0.00,0.00,✓,,
Invoice(33).pdf,51174B,Feel Complete Mushroom & Herbs 1x80g,1,0,0,1.0,0,0.0,1,1.0,0.0,8.36,5.97,5.97,0.00,0.00,✓,,
Invoice(33).pdf,20652A,Natural Cool Sour Cherries (Org) 10x300g,0/6,0/0,0.0,6.0,0.0,0.0,10,6.0,0.0,4.60,32.84,3.28,0.00,0.00,✓,,
Invoice(33).pdf,22460B,Nielsen Massey Pure Almond Extract 1x60ml,2,0,0,2.0,0,0.0,1,2.0,0.0,5.37,3.84,3.84,0.00,0.00,✓,,
Invoice(33).pdf,39875A,Rude Health Chickpea & Lentil Crackers (Org) 8x120g,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,2.34,11.76,1.47,0.00,0.00,✓,,
Invoice(33).pdf,42023A,Sonnentor Tarragon (Org) 6x20g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,2.67,11.46,1.91,0.00,0.00,✓,,
Invoice(33).pdf,38903A,Taifun FeTo Natural (Org) Fermented 6x200g,0/2,0/0,0.0,2.0,0.0,0.0,6,2.0,0.0,5.37,23.00,3.83,0.00,0.00,✓,,
Invoice(33).pdf,50436A,Ucha Kombucha Mango Passionfruit Kombucha (Org) 1x350ml,5,0,0,5.0,0,0.0,1,5.0,0.0,3.00,1.74,1.74,0.00,0.00,✓,,
Invoice(33).pdf,44778A,Wexford Home PreseSrtvrawberry Jam (Org) TEMP UNAVAILABL 6x230g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,4.41,18.90,3.15,0.00,0.00,✓,,
Invoice(34).pdf,33351B,Bio D All Purpose Sanitiser Spray 12x500ml,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,4.26,29.66,2.47,6.82,29.66,✓,,
Invoice(34).pdf,18443A,Biona Spelt Spinach Tagliatelle (Org) 10x250g,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,2.90,20.71,2.07,0.00,20.71,✓,,
Invoice(34).pdf,28976A,Biona Pomegranate Hearts (Org) 10x75g,2/0,2/0,2.0,0.0,2.0,0.0,10,20.0,20.0,2.68,13.22,1.32,6.08,26.44,✓,,
Invoice(34).pdf,45715A,Bulk Tea Assam English Breakfast Tea (Org) 1x1kg,1,1,0,1.0,0,1.0,1,1.0,1.0,N/A,35.73,35.73,0.00,35.73,✓,,
Invoice(34).pdf,10731A,Clearspring Sunflower Oil (org) 6x500ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,6.01,25.75,4.29,0.00,25.75,✓,,
Invoice(34).pdf,37938A,Clearspring Soya Mince GF (Org) 12x250g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,4.33,37.15,3.10,0.00,37.15,✓,,
Invoice(34).pdf,45373A,Clipper Green 80s FT (Org) 4x80Bags,2/0,2/0,2.0,0.0,2.0,0.0,4,8.0,8.0,6.69,19.13,4.78,0.00,38.26,✓,,
Invoice(34).pdf,11107A,Doves Farm Self-Raising Wholemeal Flour (Org) 5x1kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,2.24,6.80,1.36,0.00,6.80,✓,,
Invoice(34).pdf,16285A,IND Bulk Organic IND Desiccated Coconut (Org) 1x5kg,1,1,0,1.0,0,1.0,1,1.0,1.0,60.87,40.58,40.58,0.00,40.58,✓,,
Invoice(34).pdf,12553B,IND Prepacks Non OMrgixed Peel 6x500g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,6.42,20.88,3.48,4.80,20.88,✓,,
Invoice(34).pdf,12656A,IND Prepacks OrganRicaisins (Org) 6x250g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,4.03,16.13,2.69,0.00,16.13,✓,,
Invoice(34).pdf,12727A,IND Prepacks OrganSicultanas (Org) 6x500g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,6.25,25.00,4.17,0.00,25.00,✓,,
Invoice(34).pdf,47422A,IND Prepacks OrganLicemon Peel (Org) 6x250g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.65,22.60,3.77,0.00,22.60,✓,,
Invoice(34).pdf,47423A,IND Prepacks OrganOicrange Peel (Org) 6x250g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.65,22.60,3.77,0.00,22.60,✓,,
Invoice(34).pdf,17819B,Naturtint 3N Dark Chestnut Brown 1x155ml,1,1,0,1.0,0,1.0,1,1.0,1.0,23.88,12.94,12.94,2.98,12.94,✓,,
Invoice(34).pdf,49874B,Ocean Saver Dishwasher Eco Tabs 1x100Tabs,1,1,0,1.0,0,1.0,1,1.0,1.0,35.51,15.40,15.40,3.54,15.40,✓,,
Invoice(34).pdf,50836B,Ocean Saver Laundry EcoCaps Bio 5x30Caps,3/0,3/0,3.0,0.0,3.0,0.0,5,15.0,15.0,13.17,28.54,5.71,19.69,85.63,✓,,
Invoice(34).pdf,26390A,Biona Mini Fruit Bears (Org) 10x75g,1/0,0/0,1.0,0.0,0.0,0.0,10,10.0,0.0,2.68,13.22,1.32,0.00,0.00,✓,,
Invoice(34).pdf,48939A,Biona Fizzy Peaches (Org) 10x75g,1/0,0/0,1.0,0.0,0.0,0.0,10,10.0,0.0,2.68,13.22,1.32,0.00,0.00,✓,,
Invoice(34).pdf,49071B,Ocean Saver Disinfectant Cleaner EcoDrops 12x9ml,1/0,0/0,1.0,0.0,0.0,0.0,12,12.0,0.0,2.39,12.44,1.04,0.00,0.00,✓,,
Invoice(34).pdf,49389B,Ocean Saver Laundry EcoCaps 5x34Caps,3/0,0/0,3.0,0.0,0.0,0.0,5,15.0,0.0,16.39,35.53,7.11,0.00,0.00,✓,,
Invoice(35).pdf,42400A,IND Bulk Organic IND Pinto Beans (Org) 1x5kg,1,1,0,1.0,0,1.0,1,1.0,1.0,36.95,24.63,24.63,0.00,24.63,✓,,
Invoice(35).pdf,46693B,TruEco Laundry Detergent Non-Bio Bulk 1x20L,1,1,0,1.0,0,1.0,1,1.0,1.0,98.75,57.35,57.35,13.19,57.35,✓,,
