Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(42).pdf,48145B,Bio D Dishwasher Tablets 8x30Tabs,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,10.46,48.61,6.08,0.00,0.00,✓,,
Invoice(42).pdf,47461A,Clearspring Coconut Blossom Syrup (Org) 6x300g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,5.75,24.66,4.11,0.00,0.00,✓,,
Invoice(42).pdf,20401B,Ecoleaf Washing Up Liquid 6x1L,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,4.82,16.80,2.80,0.00,0.00,✓,,
Invoice(42).pdf,11574B,IND Prepack Herbs Arrowroot 3x50g,1/0,0/0,1.0,0.0,0.0,0.0,3,3.0,0.0,1.79,3.57,1.19,0.00,0.00,✓,,
Invoice(42).pdf,50793A,Montezumas Dark Choc Buttons 74% (Org) 8x120g,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,7.14,33.17,4.15,0.00,0.00,✓,,
Invoice(42).pdf,38604B,Natures Aid (*EM*) 33% Xtra Lysine 1000mg 1x(60+20),1,0,0,1.0,0,0.0,1,1.0,0.0,12.71,6.72,6.72,0.00,0.00,✓,,
Invoice(42).pdf,48034A,Naturli Vegan Butter Spreadable GF (Org) 16x450g,0/3,0/0,0.0,3.0,0.0,0.0,16,3.0,0.0,5.17,59.07,3.69,0.00,0.00,✓,,
Invoice(42).pdf,36154B,ProVen Probiotics A - Z Multivitamins Child (Chewable 1x30tabs,1,0,0,1.0,0,0.0,1,1.0,0.0,9.76,5.73,5.73,0.00,0.00,✓,,
Invoice(42).pdf,36155B,ProVen Probiotics Adult - 25 Billion Capsule 1x30caps,1,0,0,1.0,0,0.0,1,1.0,0.0,20.92,12.29,12.29,0.00,0.00,✓,,
Invoice(42).pdf,36158B,ProVen Probiotics Delisted A-Z Multivitamin & Mineral w CQ10 (C 1x30caps,2,0,0,2.0,0,0.0,1,2.0,0.0,9.74,5.72,5.72,0.00,0.00,✓,,
Invoice(42).pdf,49361B,Virtue Brush Bamboo Comb 1x1,1,0,0,1.0,0,0.0,1,1.0,0.0,3.07,1.67,1.67,0.00,0.00,✓,,
